,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,SpendingScore,Family,Exited
401,15814536,549,North,Male,37,2,2475914000,2,208703000,30,Single,0
402,15720929,604,North,Female,47,8,1366084000,3,40956000,38,Single,0
403,15709474,740,Mid,Female,57,3,2494500000,2,286535000,14,Married,0
404,15707132,465,North,Male,33,5,0,2,346272000,56,Single,0
405,15664270,692,Mid,Male,45,6,3125849000,4,828546000,32,Married,0
406,15738166,596,North,Female,39,10,1904018000,1,579784000,27,Married,0
407,15635285,647,North,Male,28,8,0,2,400643000,54,Married,0
408,15755196,834,North,Female,49,2,2890680000,1,855209000,81,Married,0
409,15610686,850,North,Male,63,8,3736317000,1,810072000,49,Married,0
410,15627840,682,North,Female,42,1,0,1,404720000,99,Married,0
411,15619972,807,North,Female,47,9,3688626000,1,551936000,81,Married,0
412,15641822,648,North,Female,19,1,0,2,97248000,62,Single,0
413,15766185,850,Mid,Male,31,4,3224921000,1,395449000,36,Married,0
414,15779414,696,South,Male,40,3,3380060000,1,608747000,30,Married,0
415,15720559,487,Mid,Female,61,5,2428097000,1,50092000,37,Single,1
416,15618203,773,Mid,Male,51,8,2556348000,2,381486000,52,Married,0
417,15690733,608,South,Male,45,4,0,2,161469000,91,Married,1
418,15801351,583,North,Male,40,3,0,2,210003000,42,Single,0
419,15801265,689,South,Female,45,1,1271253000,1,870338000,80,Married,0
420,15704081,595,Mid,Male,30,9,2875006000,2,254597000,37,Married,0
421,15731744,692,North,Male,30,2,0,2,574141000,46,Single,0
422,15610140,601,North,Female,34,5,0,2,118899000,7,Single,0
423,15714006,482,North,Female,35,2,2928458000,1,351815000,43,Married,0
424,15645835,605,North,Male,32,9,0,2,245187000,16,Single,0
425,15632736,850,Mid,Female,30,3,2308050000,2,188906000,52,Single,0
426,15735203,654,Mid,Female,32,1,2519239000,1,555030000,69,Married,0
427,15626040,793,South,Male,63,1,0,2,119534000,97,Single,0
428,15631406,459,Mid,Male,50,5,2406534000,1,685173000,31,Single,0
429,15634949,593,Mid,Male,74,5,3551556000,2,288342000,42,Single,0
430,15782899,661,South,Female,28,7,2097865000,1,450107000,100,Single,1
431,15585595,774,North,Female,28,1,1567808000,2,302542000,95,Single,0
432,15655175,740,Mid,Male,40,4,2515013000,2,569068000,81,Married,0
433,15722611,752,North,Female,53,8,2513130000,1,226983000,58,Single,0
434,15645496,648,North,Female,43,7,3079388000,1,632142000,26,Married,0
435,15614365,696,Mid,Male,31,3,3313299000,1,24493000,10,Married,0
436,15814846,691,North,Male,52,3,0,1,773712000,37,Married,0
437,15757588,526,North,Male,30,9,0,2,444381000,19,Single,1
438,15659486,586,Mid,Male,34,9,1634816000,1,66154000,95,Married,0
439,15619857,605,North,Female,64,2,2850225000,1,59848000,26,Single,0
440,15624428,651,Mid,Female,24,6,884943000,1,784702000,43,Married,0
441,15575759,583,South,Female,40,3,1197424000,1,482411000,96,Married,0
442,15605286,565,North,Male,55,4,2613674000,2,563749000,89,Married,0
443,15606158,644,North,Female,39,9,0,1,16460000,92,Married,0
444,15601719,465,Mid,Male,24,6,3432156000,1,842021000,79,Single,0
445,15590888,693,South,Female,34,10,2366233000,2,680378000,49,Not specified,0
446,15574554,537,Mid,Male,66,8,2272408000,2,574925000,61,Single,0
447,15734850,676,South,Male,36,1,1820049000,1,500765000,50,Single,0
448,15704586,758,North,Female,42,7,0,2,335322000,16,Married,0
449,15644934,466,North,Male,26,8,2321485000,1,47707000,41,Single,0
450,15789313,595,Mid,Female,44,4,2124177000,2,633390000,95,Single,0
451,15696231,635,North,Male,29,7,2318931000,1,659357000,55,Married,0
452,15631685,523,Mid,Male,60,1,3605676000,1,251072000,63,Single,0
453,15572390,850,South,Female,39,6,0,2,457254000,61,Single,0
454,15785352,606,North,Male,37,6,1812227000,1,759118000,3,Married,0
455,15587573,626,Mid,Male,27,4,2531860000,2,118393000,83,Single,0
456,15796993,741,North,Male,52,1,3767199000,2,96071000,37,Married,0
457,15732917,729,Mid,Male,46,5,2592423000,1,457673000,91,Single,0
458,15587611,537,North,Male,59,9,0,2,456719000,60,Married,0
459,15707441,690,South,Male,26,8,2559001000,1,366313000,74,Married,0
460,15659656,849,North,Male,35,4,2438430000,1,556247000,100,Single,0
461,15732448,821,North,Female,28,8,0,1,161718000,35,Single,0
462,15604588,850,South,Female,38,3,0,2,789187000,69,Single,0
463,15802368,608,North,Female,47,6,0,1,554455000,32,Single,0
464,15669946,663,Mid,Female,46,2,3117991000,1,256332000,73,Married,0
465,15684908,540,Mid,Male,64,1,2021133000,1,419852000,94,Married,0
466,15670029,445,North,Female,33,7,0,2,539553000,26,Single,0
467,15737265,728,Mid,Male,39,6,3348022000,1,709296000,73,Married,0
468,15591995,757,Mid,Male,26,8,2674794000,2,559060000,48,Married,0
469,15625706,693,Mid,Male,45,2,2564025000,2,101817000,10,Married,0
470,15654292,565,Mid,Male,33,8,2868103000,2,464827000,95,Single,1
471,15729804,714,North,Male,34,10,0,2,353030000,49,Divorced,0
472,15775826,677,North,Male,30,1,1718929000,1,766594000,21,Divorced,0
473,15699247,791,North,Female,44,5,0,2,545503000,20,Single,0
474,15803202,350,North,Male,51,10,0,1,553625000,10,Single,0
475,15750264,757,Mid,Male,30,6,2312835000,2,277077000,3,Single,0
476,15746564,566,North,Male,42,3,2376237000,1,692939000,55,Single,0
477,15768072,688,South,Female,33,2,0,1,121252000,61,Married,0
478,15780961,735,North,Female,21,1,3931800000,2,98507000,56,Single,0
479,15799480,600,North,Male,34,1,0,2,16527000,23,Married,0
480,15747677,656,South,Male,69,6,3607452000,1,158877000,42,Single,0
481,15675949,696,South,Female,43,4,0,2,292188000,40,Single,0
482,15587394,462,North,Male,39,4,3082928000,2,577740000,8,Married,0
483,15751549,658,Mid,Male,31,2,1695818000,2,59322000,63,Single,0
484,15641136,629,North,Male,32,2,0,2,343048000,10,Married,1
485,15602312,605,South,Male,33,5,3302042000,1,316196000,35,Married,0
486,15624510,696,North,Male,52,6,3075183000,1,120760000,41,Single,0
487,15752956,629,South,Male,29,6,0,2,390908000,29,Single,0
488,15705994,712,South,Male,27,9,0,1,415997000,52,Single,0
489,15645778,670,South,Male,42,3,1794959000,1,828202000,77,Married,1
490,15642468,697,North,Male,42,9,2920264000,2,768538000,72,Married,1
491,15569759,583,North,Female,27,4,0,3,717699000,16,Single,0
492,15814750,629,South,Male,34,8,0,2,794618000,32,Single,0
493,15646161,673,South,Female,37,8,0,2,806603000,41,Married,0
494,15690456,749,Mid,Female,32,7,1749509000,1,693652000,7,Married,0
495,15600027,579,South,Male,33,1,0,2,241193000,4,Married,0
496,15742798,829,North,Female,22,4,3302782000,1,669275000,78,Married,0
497,15744368,633,South,Male,58,6,2162787000,1,580950000,35,Single,0
498,15716236,499,North,Male,35,10,0,2,47179000,61,Married,0
499,15675787,505,North,Male,26,8,2485397000,1,638051000,75,Single,0
500,15681991,542,North,Male,32,7,2373178000,1,551332000,53,Married,0
501,15752507,769,Mid,Male,60,9,3274621000,1,848459000,90,Single,0
502,15739592,707,Mid,Female,51,10,2165641000,1,311426000,54,Married,0
503,15656912,649,South,Male,51,4,0,1,661719000,32,Single,0
504,15614834,619,South,Female,31,3,3118540000,1,270740000,25,Married,0
505,15658459,784,South,Male,33,10,0,2,712899000,56,Married,0
506,15624374,703,North,Male,28,9,0,2,9465000,20,Single,0
507,15782144,522,North,Female,34,3,0,2,17135000,80,Married,0
508,15591279,734,North,Male,37,3,1768532000,1,340000000,22,Married,0
509,15677310,761,Mid,Male,62,5,2174795000,1,382452000,32,Single,0
510,15633944,644,South,Male,32,3,3006514000,1,62426000,68,Married,0
511,15636999,414,North,Male,38,8,0,1,341709000,2,Married,0
512,15710543,629,North,Male,46,1,2874656000,1,708953000,79,Single,0
513,15752838,723,South,Male,38,6,0,2,415429000,46,Married,0
514,15810390,718,North,Female,41,1,0,2,121042000,86,Married,0
515,15665834,696,South,Male,28,8,0,1,777539000,8,Single,0
516,15791452,675,North,Male,39,1,0,2,673769000,23,Married,0
517,15628059,529,North,Male,61,1,0,2,842032000,40,Married,1
518,15805671,648,North,Male,32,1,0,1,516223000,89,Married,0
519,15731555,595,Mid,Female,45,9,2332003000,1,842375000,99,Married,0
520,15703019,583,North,Female,38,10,0,2,499830000,65,Married,0
521,15689616,586,South,Male,34,5,3698068000,1,88258000,14,Single,0
522,15794472,553,North,Female,27,3,0,2,703121000,18,Married,0
523,15716186,586,North,Female,38,2,0,2,383541000,54,Single,0
524,15777893,777,North,Male,43,1,0,2,95858000,65,Single,0
525,15749068,632,North,Female,40,9,3071757000,1,412293000,35,Married,1
526,15718289,553,Mid,Male,46,3,1810404000,1,495220000,93,Married,0
527,15606076,718,Mid,Male,63,7,2710507000,1,442371000,27,Married,0
528,15689598,722,North,Male,46,6,0,1,413238000,29,Married,0
529,15800517,633,South,Male,32,5,3593483000,2,327427000,87,Married,0
530,15793343,549,North,Female,29,8,0,2,834057000,99,Single,0
531,15614923,630,South,Male,41,7,2365253000,1,203090000,100,Married,0
532,15591257,796,North,Male,24,6,0,2,269937000,61,Married,1
533,15624391,595,South,Female,30,5,2215038000,1,784789000,85,Single,1
534,15749528,652,South,Male,58,6,0,2,748112000,60,Married,0
535,15736990,537,North,Male,28,3,3472526000,1,382411000,13,Single,0
536,15631739,704,South,Male,24,6,2686415000,1,561679000,55,Single,0
537,15758546,850,South,Male,39,8,0,2,163198000,45,Married,0
538,15682356,655,North,Female,37,7,2460762000,2,46249000,29,Married,0
539,15605279,792,North,Male,50,9,0,4,856684000,26,Single,0
540,15711843,613,Mid,Male,40,1,3252850000,3,475029000,68,Married,0
541,15595388,594,North,Female,30,10,0,2,545916000,96,Single,0
542,15696301,719,North,Female,37,9,2232025000,1,113536000,50,Single,0
543,15570857,677,Mid,Female,39,1,2446700000,2,649344000,91,Single,0
544,15715003,625,South,Female,49,2,1777962000,1,88083000,1,Married,0
545,15766047,748,North,Female,41,2,2015677000,1,313013000,39,Married,0
546,15600934,758,North,Female,52,7,2752111000,1,753235000,62,Married,0
547,15704483,724,North,Male,40,6,0,2,467058000,94,Married,0
548,15724443,703,Mid,Female,29,3,2685862000,1,364426000,53,Single,0
549,15693690,574,South,Male,52,7,2541715000,1,863534000,25,Single,0
550,15788118,656,North,Male,33,7,3051510000,2,163399000,63,Married,0
551,15579112,598,North,Male,47,2,0,2,818913000,97,Married,0
552,15789955,698,Mid,Male,56,1,2473126000,2,413521000,98,Single,0
553,15749583,686,Mid,Female,38,2,2058537000,3,44604000,94,Married,1
554,15608226,513,South,Male,72,3,2175867000,1,357505000,97,Married,0
555,15681174,730,North,Male,39,1,2563827000,1,640990000,65,Not specified,0
556,15785367,651,North,Female,56,4,0,1,371286000,87,Married,0
557,15752622,729,North,Female,32,7,848101000,1,788613000,75,Married,0
558,15648794,836,South,Male,57,4,2227435000,1,163423000,16,Married,0
559,15801915,529,North,Female,31,6,3350832000,1,57439000,91,Married,0
560,15659149,530,North,Male,39,2,0,2,870861000,66,Single,0
561,15779492,796,South,Male,56,6,2073085000,1,533124000,73,Married,0
562,15575147,699,North,Male,22,4,2185458000,1,300509000,27,Married,0
563,15609458,797,North,Male,30,10,1527096000,1,328405000,77,Married,1
564,15595537,626,Mid,Male,49,9,3779332000,2,823646000,69,Married,0
565,15757811,732,South,Female,69,9,3023975000,1,488102000,48,Married,0
566,15693752,487,North,Male,37,2,0,2,557579000,84,Single,0
567,15726791,637,South,Female,45,2,3474448000,1,638592000,93,Married,0
568,15721181,611,South,Male,46,6,0,2,201900000,38,Married,0
569,15774133,706,North,Female,35,8,3916716000,1,185599000,29,Married,0
570,15762216,686,North,Female,41,4,2850183000,2,825439000,49,Single,0
571,15622182,628,Mid,Female,28,3,3377839000,2,487414000,93,Married,1
572,15578238,727,North,Male,47,7,0,2,850544000,5,Single,1
573,15811877,700,North,Female,36,4,0,2,575472000,55,Married,0
574,15620341,500,Mid,Male,44,9,3538439000,2,863551000,89,Single,0
575,15576760,673,Mid,Male,36,5,1607937000,2,863026000,35,Single,0
576,15749688,541,North,Male,32,8,0,2,179912000,56,Single,1
577,15693817,539,South,Male,28,5,0,2,212883000,46,Married,0
578,15613197,590,North,Male,40,8,0,2,276905000,17,Married,0
579,15663252,850,South,Female,32,9,0,2,83270000,81,Married,1
580,15812497,654,Mid,Male,37,5,2467215000,1,334080000,83,Single,1
581,15694143,686,North,Female,41,10,0,1,585580000,61,Single,0
582,15750765,650,South,Male,71,1,0,1,771675000,59,Single,0
583,15703763,554,North,Male,44,7,1876694000,1,255537000,13,Single,0
584,15575185,757,South,Male,33,5,1699571000,1,854654000,54,Married,0
585,15647091,725,Mid,Male,19,1,1669540000,1,200701000,84,Married,0
586,15774744,664,Mid,Male,33,7,2140296000,2,631107000,74,Married,0
587,15611544,701,Mid,Male,36,7,2099863000,2,831974000,55,Single,0
588,15580149,638,South,Male,41,7,0,2,193113000,75,Single,0
589,15793331,812,North,Male,32,5,2927121000,2,393298000,87,Married,0
590,15777826,643,North,Male,30,5,2077763000,1,728703000,36,Married,0
591,15683841,555,Mid,Male,41,10,2491944000,2,815703000,51,Single,1
592,15736146,608,Mid,Male,28,4,2126954000,1,216187000,52,Single,0
593,15771749,653,Mid,Female,38,5,2513901000,2,393909000,1,Married,0
594,15649086,596,North,Male,42,7,0,2,534901000,1,Single,0
595,15698839,460,Mid,Male,46,4,2806319000,2,558591000,71,Married,1
596,15755138,850,North,Female,32,8,0,2,244613000,31,Single,0
597,15745324,599,South,Female,39,4,0,1,854802000,69,Married,0
598,15670898,740,North,Female,60,5,2376618000,2,114314000,10,Married,0
599,15583033,640,North,Female,20,2,0,2,344568000,26,Married,0
600,15575060,797,North,Male,24,5,0,2,801933000,89,Single,0
601,15617657,664,North,Female,36,1,2277049000,1,643244000,87,Married,0
602,15682757,734,North,Male,30,3,0,2,473617000,11,Single,0
603,15706815,515,Mid,Male,37,2,1989524000,1,828811000,20,Married,0
604,15757521,606,North,Male,35,2,2907614000,1,725189000,68,Married,0
605,15812262,808,Mid,Female,37,2,2209500000,1,154618000,35,Married,0
606,15662641,850,North,Male,19,1,0,1,301708000,86,Married,0
607,15798709,588,South,Male,32,3,2400405000,1,21973000,66,Married,0
608,15648178,630,Mid,Female,23,4,3035219000,1,768110000,4,Married,0
609,15796838,703,South,Male,58,4,2044480000,1,374655000,98,Single,0
610,15697127,543,North,Female,31,2,3248834000,1,73299000,83,Single,0
611,15613699,430,North,Female,60,7,1626614000,1,712526000,37,Single,0
612,15637646,756,North,Male,31,10,2698241000,1,271334000,82,Married,0
613,15667417,572,North,Male,33,9,1500262000,1,87993000,69,Married,0
614,15742834,640,North,Male,45,1,0,1,47997000,31,Single,0
615,15644132,724,North,Female,30,9,3134469000,1,474532000,20,Single,0
616,15700965,724,North,Female,32,6,0,2,660118000,41,Single,0
617,15651823,590,North,Female,60,6,3250539000,1,388107000,39,Married,0
618,15702631,567,North,Female,26,2,0,2,346067000,40,Married,1
619,15701962,590,South,Female,29,2,3672477000,2,538946000,11,Married,0
620,15597914,641,Mid,Female,51,2,2580747000,4,118416000,5,Married,0
621,15663964,561,North,Male,37,5,0,2,365610000,66,Single,0
622,15588461,686,North,Male,35,4,0,1,38792000,92,Single,0
623,15810347,662,South,Female,30,9,0,2,694693000,6,Single,0
624,15569438,607,Mid,Male,36,10,2347465000,2,872580000,85,Married,0
625,15663987,723,South,Male,30,1,0,3,724450000,55,Married,0
626,15752294,582,North,Female,38,9,2991538000,4,336965000,55,Married,0
627,15663942,639,North,Female,38,5,0,2,412352000,51,Single,1
628,15641009,544,North,Male,37,3,1858928000,1,351877000,64,Single,0
629,15814092,626,North,Female,44,2,0,1,761716000,69,Single,0
630,15752097,708,South,Male,38,8,2192100000,1,54689000,24,Married,0
631,15664539,683,South,Male,35,9,1345785000,1,364985000,54,Married,0
632,15566091,545,South,Female,32,4,0,1,416852000,89,Single,1
633,15600720,652,South,Male,41,8,2533183000,1,831184000,2,Single,0
634,15722993,700,North,Female,27,6,3035188000,1,39586000,6,Single,0
635,15609545,548,North,Male,29,5,1835746000,1,778877000,6,Married,0
636,15669301,778,Mid,Female,29,6,3307897000,1,274798000,40,Single,0
637,15759537,717,Mid,Male,35,7,1286326000,2,758821000,88,Single,0
638,15606472,585,North,Female,38,5,0,1,384400000,18,Married,0
639,15790448,473,North,Female,35,6,1531582000,1,630721000,84,Married,0
640,15698442,719,South,Male,35,3,2705227000,1,608219000,58,Married,0
641,15785170,850,Mid,Female,32,1,2573316000,1,770416000,44,Single,0
642,15623143,732,North,Female,43,9,0,2,805848000,63,Single,0
643,15723437,701,North,Female,35,2,0,2,289367000,79,Single,0
644,15589018,719,Mid,Male,28,3,2333546000,2,809131000,51,Single,0
645,15782735,626,North,Female,35,3,0,1,352838000,10,Single,0
646,15691647,411,North,Female,35,2,0,2,412833000,92,Single,0
647,15710978,715,Mid,Male,42,2,1938661000,2,93866000,30,Single,0
648,15606836,782,North,Female,33,2,2078847000,1,448212000,76,Married,0
649,15596136,637,North,Female,36,9,3672677000,1,319021000,58,Married,0
650,15792228,748,North,Male,60,1,3351385000,1,557671000,42,Single,0
651,15594928,798,Mid,Female,38,4,2839213000,1,691449000,58,Married,0
652,15615032,624,South,Male,46,3,0,2,276430000,41,Married,0
653,15602551,667,South,Male,39,9,0,2,303045000,38,Single,0
654,15638513,723,North,Female,40,7,3142853000,2,167287000,16,Single,0
655,15686885,777,Mid,Male,44,3,2742423000,2,351086000,26,Single,0
656,15724334,529,North,Male,22,4,0,1,665147000,45,Single,0
657,15654346,679,Mid,Male,35,1,2870198000,2,164301000,3,Single,0
658,15632344,792,North,Female,42,1,2179010000,2,207504000,74,Married,0
659,15668695,536,North,Female,22,4,1968838000,1,188911000,70,Married,1
660,15770543,679,North,Male,37,7,1633721000,1,856319000,70,Married,0
661,15638247,700,South,Male,44,9,0,2,626066000,28,Single,0
662,15777958,587,North,Male,39,10,0,2,749802000,90,Single,0
663,15773906,655,North,Male,38,4,0,2,486322000,95,Single,0
664,15631222,485,North,Female,39,2,1657472000,1,310927000,49,Married,1
665,15810203,499,Mid,Female,44,6,1707801000,2,476180000,14,Married,0
666,15683027,570,Mid,Male,29,4,2684630000,2,764688000,90,Married,0
667,15765902,706,Mid,Male,38,5,3586766000,2,596914000,72,Single,0
668,15612776,850,South,Female,39,10,0,2,629332000,24,Single,0
669,15677550,755,North,Female,38,1,0,2,91233000,34,Single,0
670,15791342,660,South,Male,31,1,1860321000,1,606251000,98,Married,0
671,15583597,696,South,Male,47,1,2348689000,1,354601000,76,Single,1
672,15706762,597,North,Female,41,4,3207810000,2,230205000,85,Married,0
673,15622833,835,Mid,Female,29,10,2869244000,2,467617000,18,Married,0
674,15625641,697,Mid,Female,74,3,2377570000,2,72361000,46,Married,0
675,15566380,586,South,Female,33,10,1472871000,2,619340000,45,Married,0
676,15739189,561,South,Female,33,6,0,2,199150000,96,Married,0
